file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/workflow/SimplePaymentContext.java,org.broadleafcommerce.core.payment.service.workflow.SimplePaymentContext,class,2,4,1,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,3,1,1,2,0,0,1,0,0,18,3,0,0,0,0,0,1,4,0,3,0,0,0,0,23,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/workflow/CompositeActivity.java,org.broadleafcommerce.core.payment.service.workflow.CompositeActivity,class,4,4,2,4,0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,16,2,0,0,0,1,0,0,2,0,2,1,0,0,0,17,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/workflow/CombinedPaymentContextSeed.java,org.broadleafcommerce.core.payment.service.workflow.CombinedPaymentContextSeed,class,6,5,1,0,2,0.4,1.0,5,0,5,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,24,4,0,0,0,0,0,0,4,0,4,0,0,0,0,16,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/workflow/PaymentActivity.java,org.broadleafcommerce.core.payment.service.workflow.PaymentActivity,class,16,18,2,33,0,0.6,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,115,3,1,4,8,1,3,0,19,1,12,5,0,0,0,49,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/workflow/SimplePaymentProcessContextFactory.java,org.broadleafcommerce.core.payment.service.workflow.SimplePaymentProcessContextFactory,class,5,2,1,4,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,4,0,1,2,1,1,0,0,0,17,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/workflow/WorkflowPaymentContext.java,org.broadleafcommerce.core.payment.service.workflow.WorkflowPaymentContext,class,2,4,1,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,3,1,1,2,0,0,1,0,0,18,3,0,0,0,0,0,1,4,0,3,0,0,0,0,24,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/workflow/CompositePaymentResponse.java,org.broadleafcommerce.core.payment.service.workflow.CompositePaymentResponse,interface,5,3,1,0,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/workflow/PaymentProcessContextFactory.java,org.broadleafcommerce.core.payment.service.workflow.PaymentProcessContextFactory,class,17,8,1,18,0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,34,2,1,3,0,1,7,1,9,3,10,2,0,0,0,40,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/PaymentServiceImpl.java,org.broadleafcommerce.core.payment.service.PaymentServiceImpl,class,15,37,1,43,0,0.61538464,0.61538464,13,0,10,0,3,0,13,0,0,0,2,0,0,0,2,0,0,0,2,217,9,0,9,7,7,1,3,45,0,22,3,0,0,0,41,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/CompositePaymentService.java,org.broadleafcommerce.core.payment.service.CompositePaymentService,interface,4,3,1,0,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/exception/PaymentProcessorException.java,org.broadleafcommerce.core.payment.service.exception.PaymentProcessorException,class,2,5,4,0,0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,2,1,0,1,1,0,1,0,0,23,1,0,0,0,0,0,1,5,0,2,0,0,0,0,17,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/exception/PaymentException.java,org.broadleafcommerce.core.payment.service.exception.PaymentException,class,0,4,3,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,12,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/service/PaymentInfoService.java,org.broadleafcommerce.core.payment.service.PaymentInfoService,interface,5,9,1,0,36,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/PaymentLogImpl.java,org.broadleafcommerce.core.payment.domain.PaymentLogImpl,class,19,49,1,14,208,0.123188406,0.3478261,24,0,24,0,0,0,24,0,0,0,12,1,0,1,11,0,1,0,3,120,27,0,20,0,10,30,11,20,10,15,2,0,0,0,59,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/PaymentResponseItem.java,org.broadleafcommerce.core.payment.domain.PaymentResponseItem,interface,5,42,1,0,861,0.0,0.0,42,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/Referenced.java,org.broadleafcommerce.core.payment.domain.Referenced,interface,1,6,1,0,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/CreditCardPaymentInfoImpl.java,org.broadleafcommerce.core.payment.domain.CreditCardPaymentInfoImpl,class,12,38,1,8,44,0.22058824,0.6764706,17,0,16,0,1,0,17,0,0,0,8,1,0,1,7,0,1,0,0,89,21,0,17,0,8,14,8,15,8,11,2,0,0,0,48,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/PaymentResponseItemImpl.java,org.broadleafcommerce.core.payment.domain.PaymentResponseItemImpl,class,24,57,1,21,1019,0.02867715,0.03422757,47,0,47,0,0,0,47,0,0,0,23,1,0,1,22,0,1,0,3,193,31,0,9,0,2,63,10,29,14,27,2,0,0,0,81,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/AmountItem.java,org.broadleafcommerce.core.payment.domain.AmountItem,interface,1,12,1,0,66,0.0,0.0,12,0,12,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/PaymentInfo.java,org.broadleafcommerce.core.payment.domain.PaymentInfo,interface,8,20,1,0,190,0.0,0.0,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/AmountItemImpl.java,org.broadleafcommerce.core.payment.domain.AmountItemImpl,class,14,36,1,7,37,0.2967033,0.73626375,14,0,14,0,0,0,14,0,0,0,7,1,0,1,6,0,1,0,0,81,20,0,18,0,10,17,9,15,10,10,2,0,0,0,47,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/GiftCardPaymentInfoImpl.java,org.broadleafcommerce.core.payment.domain.GiftCardPaymentInfoImpl,class,12,30,1,6,0,0.41025642,0.84615386,13,0,12,0,1,0,13,0,0,0,6,1,0,1,5,0,1,0,0,70,17,0,14,0,6,13,7,12,6,9,2,0,0,0,42,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/GiftCardPaymentInfo.java,org.broadleafcommerce.core.payment.domain.GiftCardPaymentInfo,interface,1,6,1,0,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/PaymentLog.java,org.broadleafcommerce.core.payment.domain.PaymentLog,interface,5,22,1,0,231,0.0,0.0,22,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/BankAccountPaymentInfoImpl.java,org.broadleafcommerce.core.payment.domain.BankAccountPaymentInfoImpl,class,12,30,1,6,0,0.41025642,0.84615386,13,0,12,0,1,0,13,0,0,0,6,1,0,1,5,0,1,0,0,70,17,0,14,0,6,13,7,12,6,9,2,0,0,0,42,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/CreditCardPaymentInfo.java,org.broadleafcommerce.core.payment.domain.CreditCardPaymentInfo,interface,1,10,1,0,45,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/BankAccountPaymentInfo.java,org.broadleafcommerce.core.payment.domain.BankAccountPaymentInfo,interface,1,6,1,0,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/payment/domain/PaymentInfoImpl.java,org.broadleafcommerce.core.payment.domain.PaymentInfoImpl,class,31,36,1,7,189,0.09090909,0.15151516,22,0,22,0,0,0,22,0,0,0,11,1,0,1,10,0,1,0,2,98,20,0,12,0,4,44,15,17,4,14,2,0,0,0,65,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/dao/SkuDaoImpl.java,org.broadleafcommerce.core.catalog.dao.SkuDaoImpl,class,10,8,1,13,0,0.7619048,1.0,7,0,7,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,0,32,6,0,0,0,0,8,0,4,0,5,1,0,0,0,26,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/dao/CategoryDaoImpl.java,org.broadleafcommerce.core.catalog.dao.CategoryDaoImpl,class,14,14,1,16,0,0.6060606,1.0,12,0,12,0,0,0,12,0,0,0,4,0,0,1,3,0,0,0,1,75,10,0,0,0,0,19,1,14,1,12,2,0,0,0,37,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/dao/CategoryXrefDao.java,org.broadleafcommerce.core.catalog.dao.CategoryXrefDao,interface,5,6,1,0,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/dao/SkuDao.java,org.broadleafcommerce.core.catalog.dao.SkuDao,interface,2,7,1,0,21,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/dao/ProductDaoImpl.java,org.broadleafcommerce.core.catalog.dao.ProductDaoImpl,class,14,17,1,15,0,0.67948717,1.0,13,0,13,0,0,0,13,0,0,0,4,0,0,1,3,0,0,0,1,107,11,0,0,0,0,23,1,23,4,17,2,0,0,0,41,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/dao/CategoryXrefDaoImpl.java,org.broadleafcommerce.core.catalog.dao.CategoryXrefDaoImpl,class,15,7,1,12,0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,0,32,5,0,0,0,0,10,0,4,0,5,1,0,0,0,28,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/dao/CategoryDao.java,org.broadleafcommerce.core.catalog.dao.CategoryDao,interface,4,12,1,0,66,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/dao/ProductDao.java,org.broadleafcommerce.core.catalog.dao.ProductDao,interface,6,11,1,0,55,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/service/dynamic/DefaultDynamicSkuPricingInvocationHandler.java,org.broadleafcommerce.core.catalog.service.dynamic.DefaultDynamicSkuPricingInvocationHandler,class,3,11,1,9,0,1.0,1.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,48,6,0,3,2,0,4,0,10,0,7,2,0,0,0,36,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/service/dynamic/DynamicSkuPricingService.java,org.broadleafcommerce.core.catalog.service.dynamic.DynamicSkuPricingService,interface,3,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/service/dynamic/SkuPricingConsiderationContext.java,org.broadleafcommerce.core.catalog.service.dynamic.SkuPricingConsiderationContext,class,2,4,1,4,2,0.0,0.0,4,4,4,0,0,0,4,0,0,0,2,2,0,2,0,0,2,0,0,16,2,0,0,0,0,3,0,2,0,2,0,0,0,0,12,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/service/dynamic/DefaultDynamicSkuPricingServiceImpl.java,org.broadleafcommerce.core.catalog.service.dynamic.DefaultDynamicSkuPricingServiceImpl,class,5,1,1,4,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,1,0,1,0,0,0,0,14,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/service/dynamic/DynamicSkuPrices.java,org.broadleafcommerce.core.catalog.service.dynamic.DynamicSkuPrices,class,1,4,1,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,3,1,0,1,2,0,1,0,0,17,2,0,0,0,0,0,1,3,0,3,0,0,0,0,20,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/service/CatalogServiceImpl.java,org.broadleafcommerce.core.catalog.service.CatalogServiceImpl,class,16,26,1,24,118,0.30333334,0.30333334,25,0,25,0,0,0,25,0,0,0,3,0,0,0,3,0,0,0,0,84,22,0,1,0,0,4,0,4,0,4,1,0,0,0,40,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/service/type/ProductType.java,org.broadleafcommerce.core.catalog.service.type.ProductType,class,4,16,1,7,0,0.52380955,0.71428573,8,1,7,1,0,0,7,0,0,0,6,4,2,4,0,0,4,0,0,46,10,0,6,0,2,4,4,10,2,9,2,0,0,0,47,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/service/CatalogService.java,org.broadleafcommerce.core.catalog.service.CatalogService,interface,7,22,1,0,231,0.0,0.0,22,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/domain/CategoryProductXrefImpl.java,org.broadleafcommerce.core.catalog.domain.CategoryProductXrefImpl$CategoryProductXrefPk,innerclass,7,8,1,4,0,0.73333335,1.0,6,0,6,0,0,0,6,0,0,0,3,1,0,1,2,0,1,0,0,25,6,0,1,0,3,2,1,5,1,3,2,0,0,0,29,9,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/domain/CategoryProductXrefImpl.java,org.broadleafcommerce.core.catalog.domain.CategoryProductXrefImpl,class,9,8,1,4,0,0.5714286,0.5714286,8,0,8,0,0,0,8,0,0,0,3,1,0,1,1,1,1,0,0,54,4,0,0,0,0,2,1,4,0,3,0,0,1,0,70,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/domain/CrossSaleProductImpl.java,org.broadleafcommerce.core.catalog.domain.CrossSaleProductImpl,class,16,10,1,0,35,0.11111111,0.11111111,10,0,10,0,0,0,10,0,0,0,6,1,0,6,0,0,1,0,0,38,5,0,0,0,0,28,1,8,0,6,0,0,0,0,34,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/domain/ProductDimension.java,org.broadleafcommerce.core.catalog.domain.ProductDimension,class,6,18,1,6,79,0.123809524,0.23809524,15,0,15,0,0,0,15,0,0,0,8,1,0,1,7,0,1,0,3,61,8,0,3,0,0,27,8,8,1,8,1,0,0,0,50,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/domain/ProductImpl.java,org.broadleafcommerce.core.catalog.domain.ProductImpl,class,54,91,1,35,1484,0.08022599,0.095480226,60,0,60,0,0,0,60,0,0,0,24,2,0,2,22,0,2,0,3,257,41,7,19,0,4,91,29,36,5,28,3,0,0,0,193,1,1
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/domain/RelatedProduct.java,org.broadleafcommerce.core.catalog.domain.RelatedProduct,interface,1,10,1,0,45,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/domain/Product.java,org.broadleafcommerce.core.catalog.domain.Product,interface,12,58,1,0,1653,0.0,0.0,58,0,2,0,0,56,58,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/domain/ProductWeight.java,org.broadleafcommerce.core.catalog.domain.ProductWeight,class,4,5,1,2,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,3,1,0,1,2,0,1,0,1,19,2,0,1,0,0,7,3,3,0,3,1,0,0,0,24,1,0
